"","resp_id_2016","resp_id_2020","age","gender","race_6","educ_8","educ_5","pid_7","ideo_7","region_4","state","marital_stat","income_family","immigrants_change6","environment_regulation7","defense_spending7","religion_imporatnce5","traditional_values5","protect_homosexuals","abortion_allowed4","death_penalty4","gun_control3","gun_control_importance5","trust_ppl5","understanding_poli_issue5","vote_2020","age_group","educ_4","race_4","pid_3"
"7233",-1,458067,54,1,1,7,5,2,2,4,"CA",1,22,NA,2,2,4,NA,1,4,1,NA,NA,2,NA,1,4,4,1,1
"7234",-1,458081,72,1,1,8,5,7,6,2,"MI",1,NA,4,4,6,2,1,1,2,1,3,4,2,1,2,6,4,1,3
"7235",-1,458135,33,1,2,3,3,4,NA,3,"NC",6,1,3,4,NA,3,3,1,4,2,3,3,4,4,NA,2,3,2,2
"7236",-1,458159,54,2,1,3,3,5,5,3,"DE",1,17,4,NA,7,1,1,1,2,1,3,2,4,3,2,4,3,1,3
"7237",-1,458180,22,2,1,3,3,4,4,4,"AZ",6,4,3,1,1,5,2,1,4,1,3,3,4,2,NA,1,3,1,2
"7238",-1,458197,44,2,1,6,4,2,3,3,"TX",1,21,1,2,3,2,2,1,4,3,1,4,2,3,1,3,4,1,1
"7239",-1,458234,30,1,1,6,4,2,4,4,"CA",1,18,2,2,3,4,3,1,4,1,3,3,2,2,1,2,4,1,1
"7240",-1,458258,74,2,1,2,2,5,5,4,"AK",3,1,NA,5,3,3,NA,1,3,4,NA,NA,2,NA,2,6,2,1,3
"7241",-1,458265,37,1,1,6,4,4,3,1,"PA",6,6,3,3,4,5,3,1,4,2,3,2,2,3,1,3,4,1,2
"7242",-1,458302,28,1,1,3,3,5,7,2,"MN",6,8,3,6,4,4,1,1,3,3,2,1,2,3,NA,2,3,1,3
"7243",-1,458364,18,1,1,3,3,4,NA,1,"NY",6,11,3,1,NA,5,3,1,3,3,1,1,3,4,1,1,3,1,2
"7244",-1,458371,56,2,1,2,2,4,4,2,"IL",1,NA,NA,4,6,2,NA,1,4,3,NA,NA,3,NA,NA,5,2,1,2
"7245",-1,458425,39,1,1,6,4,3,2,4,"CA",1,21,2,2,1,5,4,1,3,2,1,3,4,3,1,3,4,1,1
"7246",-1,458432,71,1,1,6,4,7,6,3,"OK",1,17,3,3,7,2,1,1,NA,1,3,1,2,3,2,6,4,1,3
"7247",-1,458449,23,2,1,3,3,3,3,2,"WI",6,4,1,1,1,5,4,1,4,4,1,3,2,3,NA,1,3,1,1
"7248",-1,458463,47,1,1,6,4,7,6,3,"NC",1,15,5,4,4,1,1,1,2,1,3,1,4,3,2,4,4,1,3
"7249",-1,458487,45,2,1,3,3,7,6,3,"TX",1,9,2,6,5,3,1,1,2,1,2,1,2,1,NA,4,3,1,3
"7250",-1,458500,28,1,1,6,4,5,4,2,"MN",6,15,2,1,5,3,5,1,3,2,1,3,3,4,NA,2,4,1,3
"7251",-1,458548,38,2,1,2,2,5,4,1,"RI",6,17,3,NA,NA,3,3,1,NA,3,3,4,3,3,2,3,2,1,3
"7252",-1,458555,70,2,1,3,3,7,7,3,"FL",1,6,5,6,4,1,2,1,2,1,1,3,4,3,2,6,3,1,3
"7253",-1,458593,NA,2,3,3,3,4,4,1,"NY",4,NA,3,1,3,3,1,1,3,2,1,4,5,3,NA,NA,3,3,2
"7254",-1,458609,39,2,4,8,5,2,4,3,"KY",1,13,NA,1,3,2,NA,2,4,1,NA,NA,2,NA,1,3,4,4,1
"7255",-1,458616,34,2,1,8,5,1,1,3,"DC",6,21,1,1,1,5,5,1,4,4,1,1,2,1,1,2,4,1,1
"7256",-1,458623,43,2,3,2,2,1,4,4,"CA",1,NA,5,6,7,1,1,2,1,4,1,2,3,3,NA,3,2,3,1
"7257",-1,458630,46,2,1,2,2,5,NA,1,"NY",4,2,NA,4,NA,1,NA,1,1,4,NA,NA,4,NA,NA,4,2,1,3
"7258",-1,458661,69,2,2,2,2,1,NA,3,"VA",6,10,NA,NA,NA,2,NA,2,1,1,NA,NA,4,NA,1,6,2,2,1
"7259",-1,458678,80,1,1,6,4,7,6,1,"NY",1,NA,3,5,6,3,1,1,3,1,3,4,4,2,2,7,4,1,3
"7260",-1,458692,54,2,6,4,3,4,4,1,"PA",3,2,2,5,6,3,1,1,4,2,3,2,4,5,2,4,3,4,2
"7261",-1,458708,64,2,2,3,3,4,5,2,"IL",4,13,3,4,4,2,1,2,4,1,1,1,4,2,2,5,3,2,2
"7262",-1,458814,70,2,1,2,2,7,3,3,"WV",1,16,3,NA,4,3,3,2,2,3,3,1,3,3,NA,6,2,1,3
"7263",-1,458876,NA,1,1,3,3,4,4,1,"NJ",1,NA,3,4,4,5,1,1,4,1,2,3,4,4,NA,NA,3,1,2
"7264",-1,458890,NA,2,3,2,2,3,5,3,"FL",4,6,NA,2,NA,1,NA,1,1,2,NA,NA,2,NA,1,NA,2,3,1
"7265",-1,458906,46,2,1,6,4,1,3,4,"WA",1,21,2,1,3,4,3,1,4,2,1,1,2,2,1,4,4,1,1
"7266",-1,458913,73,2,1,7,5,5,5,2,"IL",1,20,3,5,5,2,2,1,3,3,3,3,3,2,NA,6,4,1,3
"7267",-1,458920,42,2,3,8,5,7,6,3,"GA",1,20,5,4,6,1,1,2,2,4,3,2,2,1,2,3,4,3,3
"7268",-1,458944,43,2,1,7,5,1,2,4,"CO",1,19,2,2,3,3,4,1,3,4,1,3,2,2,1,3,4,1,1
"7269",-1,458951,64,2,1,7,5,1,2,2,"IA",1,22,1,1,1,5,3,1,4,3,1,2,2,4,1,5,4,1,1
"7270",-1,458968,59,1,1,7,5,5,6,1,"MA",1,21,3,5,4,3,2,1,4,1,1,4,2,2,NA,5,4,1,3
"7271",-1,459022,34,2,1,4,3,4,NA,3,"DE",6,2,3,1,NA,1,1,1,3,1,1,2,4,3,2,2,3,1,2
"7272",-1,459053,50,1,3,2,2,6,6,3,"TX",1,10,NA,4,6,1,NA,1,1,1,NA,NA,2,NA,2,4,2,3,3
"7273",-1,459060,57,2,1,2,2,5,6,2,"IL",1,3,NA,4,7,1,NA,2,2,1,NA,NA,3,NA,2,5,2,1,3
"7274",-1,459084,38,2,2,3,3,1,2,3,"TN",6,17,2,1,2,3,4,1,4,2,1,1,2,1,1,3,3,2,1
"7275",-1,459107,76,2,1,3,3,7,6,4,"CA",4,NA,NA,7,7,1,NA,1,4,1,NA,NA,4,NA,2,7,3,1,3
"7276",-1,459114,51,2,1,5,3,5,5,1,"PA",1,13,4,1,1,1,1,2,2,1,3,2,2,4,2,4,3,1,3
"7277",-1,459152,30,2,5,3,3,7,6,3,"LA",6,4,1,NA,7,3,1,1,2,1,3,1,4,2,NA,2,3,4,3
"7278",-1,459183,48,2,1,3,3,5,4,1,"MA",1,17,3,4,5,4,3,1,4,3,3,1,3,3,2,4,3,1,3
"7279",-1,459190,47,2,2,3,3,1,4,3,"TX",5,1,1,1,7,5,3,1,2,4,1,1,4,4,1,4,3,2,1
"7280",-1,459237,62,2,1,2,2,5,6,2,"IL",1,9,4,5,6,3,1,1,2,1,3,1,2,1,2,5,2,1,3
"7281",-1,459251,80,2,1,3,3,5,6,3,"TX",4,5,3,7,6,2,2,1,2,2,3,2,3,3,2,7,3,1,3
"7282",-1,459268,35,1,6,7,5,5,4,3,"TX",1,20,3,3,7,1,1,1,2,1,3,2,4,2,NA,3,4,4,3
"7283",-1,459282,72,2,1,2,2,7,6,3,"LA",1,10,5,4,3,3,1,1,4,1,1,3,3,2,2,6,2,1,3
"7284",-1,459305,58,1,1,5,3,3,3,2,"MI",4,20,3,1,6,5,3,1,4,1,1,2,2,3,NA,5,3,1,1
"7285",-1,459350,40,2,3,5,3,4,4,3,"AR",6,12,2,2,4,3,3,1,4,2,1,3,4,3,NA,3,3,3,2
"7286",-1,459374,72,1,3,1,1,1,6,3,"TX",4,NA,1,1,3,2,1,1,2,1,1,1,2,1,1,6,1,3,1
"7287",-1,459381,35,1,1,2,2,7,NA,3,"KY",1,12,NA,4,4,4,NA,1,4,1,NA,NA,3,NA,2,3,2,1,3
"7288",-1,459398,37,1,1,7,5,7,6,2,"IA",1,21,1,3,3,1,4,1,1,4,3,4,2,1,1,3,4,1,3
"7289",-1,459428,70,2,1,3,3,7,5,3,"FL",3,10,3,3,4,2,1,1,3,1,1,2,2,3,2,6,3,1,3
"7290",-1,459435,52,2,1,5,3,6,NA,1,"NY",1,NA,NA,NA,NA,3,NA,1,2,2,NA,NA,4,NA,2,4,3,1,3
"7291",-1,459442,64,2,3,7,5,1,3,4,"CA",4,6,2,1,3,2,4,1,4,4,1,1,2,1,1,5,4,3,1
"7292",-1,459480,76,2,1,6,4,3,4,3,"MD",1,20,3,3,5,5,5,1,4,2,1,2,2,3,1,7,4,1,1
"7293",-1,459534,21,1,1,6,4,3,2,2,"IL",6,6,1,1,1,4,4,1,4,4,3,5,2,3,1,1,4,1,1
"7294",-1,459541,22,2,1,3,3,2,NA,3,"KY",6,3,3,NA,NA,4,4,1,3,1,1,3,2,3,2,1,3,1,1
"7295",-1,459558,49,1,1,6,4,6,6,2,"MN",1,15,5,5,4,2,1,1,1,2,3,2,3,2,2,4,4,1,3
"7296",-1,459565,36,2,1,6,4,6,5,2,"MN",6,1,3,2,5,3,2,1,4,2,3,4,2,3,2,3,4,1,3
"7297",-1,459589,71,2,1,7,5,7,6,3,"AL",4,1,3,7,6,1,1,1,2,2,3,2,2,3,2,6,4,1,3
"7298",-1,459619,40,2,3,3,3,2,4,4,"CA",1,1,3,NA,NA,3,1,1,2,1,1,1,3,4,1,3,3,3,1
"7299",-1,459657,80,2,1,2,2,2,3,3,"VA",3,7,3,4,4,1,2,1,2,1,1,3,3,3,NA,7,2,1,1
"7300",-1,459664,67,NA,NA,4,3,1,4,1,"PA",1,NA,3,1,NA,2,1,1,4,4,1,2,2,3,1,6,3,NA,1
"7301",-1,459695,73,2,1,6,4,7,6,3,"OK",1,6,3,4,5,1,1,NA,2,1,1,3,2,2,2,6,4,1,3
"7302",-1,459701,21,2,1,3,3,7,NA,3,"NC",6,4,4,1,NA,2,2,1,2,1,1,3,4,3,2,1,3,1,3
"7303",-1,459718,59,2,2,1,1,4,NA,1,"CT",6,1,1,NA,NA,5,4,1,4,4,3,3,3,3,1,5,1,2,2
"7304",-1,459725,25,1,3,1,1,7,4,2,"IL",5,6,NA,2,4,3,NA,1,1,3,NA,NA,3,NA,2,2,1,3,3
"7305",-1,459770,32,1,1,4,3,4,4,4,"CA",1,20,NA,1,1,5,NA,1,NA,4,NA,NA,3,NA,NA,2,3,1,2
"7306",-1,459824,68,2,2,7,5,2,NA,4,"NV",3,14,3,6,4,1,3,2,2,1,2,3,4,3,1,6,4,2,1
"7307",-1,459909,60,2,4,6,4,1,3,3,"TX",1,10,2,2,4,4,4,1,4,3,1,1,2,3,1,5,4,4,1
"7308",-1,459954,63,2,1,3,3,1,NA,3,"AL",4,1,1,2,NA,1,1,1,2,1,3,1,2,3,2,5,3,1,1
"7309",-1,459978,44,2,1,3,3,6,6,2,"MO",1,21,4,4,4,2,2,1,2,1,3,2,2,2,2,3,3,1,3
"7310",-1,460015,41,2,1,6,4,3,2,2,"MI",4,3,3,3,4,1,4,1,4,4,1,3,4,3,1,3,4,1,1
"7311",-1,460084,52,2,1,6,4,7,6,3,"FL",1,20,5,7,6,2,1,1,4,1,3,1,2,1,2,4,4,1,3
"7312",-1,460091,44,2,2,6,4,NA,4,4,"CA",4,13,2,6,3,1,1,1,4,2,1,1,3,2,NA,3,4,2,NA
"7313",-1,460114,60,2,1,4,3,4,NA,1,"PA",4,10,3,3,1,2,1,1,2,2,1,3,2,5,NA,5,3,1,2
"7314",-1,460138,36,1,2,4,3,5,6,2,"OH",6,14,5,2,5,3,1,1,2,2,3,4,4,3,2,3,3,2,3
"7315",-1,460213,47,2,2,2,2,1,NA,3,"AL",6,1,5,7,7,1,1,1,4,1,2,1,1,1,1,4,2,2,1
"7316",-1,460220,80,2,1,1,1,6,NA,4,"CA",1,11,1,5,7,3,2,1,2,1,1,2,3,3,2,7,1,1,3
"7317",-1,460251,43,2,1,6,4,6,4,4,"UT",1,17,3,NA,3,1,1,1,3,2,3,4,2,4,2,3,4,1,3
"7318",-1,460312,66,2,1,2,2,5,4,2,"OH",1,13,5,4,5,5,1,2,3,1,3,1,4,1,2,6,2,1,3
"7319",-1,460343,68,2,1,7,5,4,NA,1,"PA",1,13,4,3,4,1,2,1,NA,NA,1,2,2,3,NA,6,4,1,2
"7320",-1,460350,80,2,1,4,3,3,4,1,"RI",1,10,NA,1,3,3,NA,1,4,1,NA,NA,3,NA,NA,7,3,1,1
"7321",-1,460374,48,1,1,7,5,5,7,3,"TX",4,11,4,5,5,1,2,2,1,1,2,1,2,2,2,4,4,1,3
"7322",-1,460381,59,2,1,7,5,5,6,2,"OH",1,NA,3,5,5,2,2,1,3,3,1,4,2,2,2,5,4,1,3
"7323",-1,460398,19,2,1,3,3,1,1,3,"NC",6,1,1,1,1,5,3,1,4,1,3,5,3,3,1,1,3,1,1
"7324",-1,460435,55,1,1,8,5,3,1,4,"CA",1,19,1,1,1,5,4,1,4,4,1,2,2,2,1,5,4,1,1
"7325",-1,460442,25,2,3,6,4,2,3,4,"CA",6,20,2,3,4,5,3,1,4,3,1,2,4,2,1,2,4,3,1
"7326",-1,460459,25,2,1,7,5,1,1,3,"VA",6,4,2,1,1,4,5,1,4,4,1,1,2,3,1,2,4,1,1
"7327",-1,460534,26,2,1,3,3,3,4,3,"TX",1,7,NA,1,4,4,NA,1,3,3,NA,NA,4,NA,1,2,3,1,1
"7328",-1,460589,24,2,1,3,3,1,2,3,"AL",6,3,2,1,2,5,4,1,4,3,1,1,3,2,1,1,3,1,1
"7329",-1,460602,70,1,1,3,3,7,NA,1,"NY",1,10,3,4,5,4,2,1,3,1,2,3,4,5,2,6,3,1,3
"7330",-1,460695,60,2,1,3,3,6,5,3,"GA",1,20,5,2,3,3,1,1,4,1,3,2,4,4,2,5,3,1,3
"7331",-1,460701,64,2,1,8,5,1,1,4,"WA",1,16,1,1,2,4,4,1,4,3,1,2,5,2,1,5,4,1,1
"7332",-1,460718,64,2,1,6,4,1,2,4,"AZ",1,15,3,1,2,5,3,1,4,3,3,3,4,1,1,5,4,1,1
"7333",-1,460756,73,1,1,7,5,1,2,3,"FL",1,16,2,2,3,5,4,1,4,3,1,2,2,2,1,6,4,1,1
"7334",-1,460824,79,1,1,8,5,1,1,2,"MO",1,15,1,1,4,1,4,1,2,4,1,1,2,3,1,7,4,1,1
"7335",-1,460862,80,1,1,6,4,7,6,2,"WI",1,8,5,6,6,2,1,1,2,2,3,3,2,2,2,7,4,1,3
"7336",-1,460879,73,2,5,6,4,4,5,3,"TX",1,1,3,2,4,2,1,1,4,2,1,1,1,3,1,6,4,4,2
"7337",-1,460893,38,1,1,7,5,5,5,4,"AZ",1,16,2,7,5,1,1,1,1,2,3,3,4,3,NA,3,4,1,3
"7338",-1,460916,70,1,1,8,5,3,2,1,"NJ",1,21,4,1,3,5,5,1,4,1,1,2,4,1,1,6,4,1,1
"7339",-1,460930,43,2,5,6,4,5,5,4,"CA",1,9,3,7,6,2,1,1,3,1,2,1,2,1,2,3,4,4,3
"7340",-1,460978,65,1,1,2,2,7,NA,1,"PA",1,16,5,7,7,1,1,1,2,1,3,1,3,1,2,6,2,1,3
"7341",-1,460985,56,2,1,8,5,3,2,4,"WA",1,21,2,4,1,1,5,1,4,4,1,1,2,3,1,5,4,1,1
"7342",-1,460992,50,2,3,3,3,4,NA,4,"CA",1,19,3,NA,3,3,2,1,4,2,1,3,3,3,1,4,3,3,2
"7343",-1,461117,74,1,1,3,3,6,6,3,"TN",1,NA,5,5,3,4,2,1,4,2,1,3,2,3,2,6,3,1,3
"7344",-1,461155,47,2,1,6,4,4,4,3,"NC",4,14,3,3,5,3,4,1,4,2,3,1,2,2,1,4,4,1,2
"7345",-1,461162,61,1,4,6,4,3,4,4,"CA",6,8,1,1,5,1,5,1,2,1,1,1,4,2,1,5,4,4,1
"7346",-1,461179,72,1,1,6,4,6,NA,1,"PA",4,NA,3,NA,6,3,4,1,4,2,1,2,2,3,2,6,4,1,3
"7347",-1,461216,NA,2,1,3,3,7,NA,3,"OK",4,NA,5,NA,7,1,2,2,2,1,3,3,3,4,2,NA,3,1,3
"7348",-1,461230,27,1,1,4,3,5,NA,2,"WI",6,8,4,NA,NA,1,1,1,1,3,3,3,4,4,NA,2,3,1,3
"7349",-1,461247,53,1,2,8,5,1,1,3,"FL",1,21,2,1,1,5,5,1,4,4,1,1,2,2,1,4,4,2,1
"7350",-1,461261,50,2,1,2,2,6,NA,3,"TX",1,8,3,NA,6,2,4,1,4,1,1,1,3,3,NA,4,2,1,3
"7351",-1,461278,60,2,1,6,4,7,NA,4,"NM",3,10,3,5,4,1,2,1,2,1,3,3,2,4,2,5,4,1,3
"7352",-1,461308,35,2,1,6,4,6,4,2,"OH",1,16,3,1,6,1,2,1,2,1,1,3,2,2,1,3,4,1,3
"7353",-1,461315,38,2,1,6,4,3,2,3,"TN",4,6,2,1,1,5,5,1,4,2,NA,NA,3,2,1,3,4,1,1
"7354",-1,461353,35,1,1,6,4,3,NA,1,"ME",1,13,3,NA,NA,2,2,2,3,3,3,3,3,2,1,3,4,1,1
"7355",-1,461445,46,1,3,3,3,2,NA,1,"NY",6,10,3,2,4,5,3,1,1,4,1,4,2,3,NA,4,3,3,1
"7356",-1,461452,59,2,6,3,3,2,3,1,"PA",4,5,4,2,NA,5,4,1,4,2,1,2,4,4,1,5,3,4,1
"7357",-1,461469,60,2,1,4,3,6,NA,1,"PA",4,3,3,3,4,3,3,1,4,2,3,2,2,3,1,5,3,1,3
"7358",-1,461506,52,2,3,3,3,3,4,4,"CA",6,22,2,1,3,5,4,1,4,3,1,1,3,2,1,4,3,3,1
"7359",-1,461513,30,1,1,5,3,7,6,3,"NC",1,1,5,4,7,2,4,1,2,1,3,1,2,3,2,2,3,1,3
"7360",-1,461544,38,1,1,1,1,3,2,1,"MA",6,6,2,6,7,3,3,1,4,1,1,3,3,5,2,3,1,1,1
"7361",-1,461568,54,1,1,4,3,4,NA,2,"KS",1,18,5,4,3,1,1,2,3,1,3,1,3,3,NA,4,3,1,2
"7362",-1,461599,46,1,1,8,5,7,3,3,"GA",1,21,2,1,2,4,4,1,4,1,3,2,2,2,1,4,4,1,3
"7363",-1,461605,29,2,6,6,4,1,1,3,"TN",4,21,1,1,1,5,5,1,4,NA,1,2,4,3,1,2,4,4,1
"7364",-1,461698,37,1,3,2,2,4,NA,4,"CA",6,16,3,2,1,4,2,1,3,2,2,5,4,3,1,3,2,3,2
"7365",-1,461735,36,1,1,3,3,3,3,3,"FL",4,12,1,1,3,4,5,1,3,3,1,2,3,2,1,3,3,1,1
"7366",-1,461780,NA,2,NA,NA,NA,NA,NA,3,"AR",NA,1,NA,NA,NA,1,2,NA,NA,4,NA,2,4,5,NA,NA,NA,NA,NA
"7367",-1,461834,62,2,1,4,3,7,6,3,"NC",4,4,3,7,5,2,1,1,NA,2,3,2,2,3,2,5,3,1,3
"7368",-1,461889,77,1,2,6,4,3,NA,3,"SC",1,17,2,2,6,3,2,1,3,1,1,3,2,2,1,7,4,2,1
"7369",-1,461926,72,1,3,5,3,5,5,4,"CA",4,7,4,5,4,1,1,1,1,4,3,3,3,2,NA,6,3,3,3
"7370",-1,461940,50,2,2,3,3,3,4,3,"GA",1,6,NA,4,7,3,NA,2,2,3,NA,NA,4,NA,2,4,3,2,1
"7371",-1,461964,33,2,4,6,4,2,5,4,"CA",1,14,3,3,NA,2,2,1,1,3,3,3,2,4,1,2,4,4,1
"7372",-1,461988,20,1,1,3,3,6,5,2,"IN",6,21,NA,4,5,4,NA,1,2,1,NA,NA,4,NA,2,1,3,1,3
"7373",-1,461995,60,1,2,3,3,1,2,4,"CA",6,NA,4,1,4,5,3,1,4,3,1,1,4,2,1,5,3,2,1
"7374",-1,462035,40,1,1,6,4,4,3,4,"CA",6,12,4,NA,5,5,2,1,4,2,3,3,2,3,NA,3,4,1,2
"7375",-1,462042,53,1,1,8,5,3,2,2,"IL",1,22,2,1,2,4,3,1,4,3,1,1,3,1,1,4,4,1,1
"7376",-1,462059,44,2,2,6,4,5,4,1,"NJ",6,20,2,6,7,1,1,1,4,1,2,1,4,2,2,3,4,2,3
"7377",-1,462103,74,2,1,7,5,4,4,4,"NM",3,9,3,1,5,1,3,1,4,4,3,3,2,1,1,6,4,1,2
"7378",-1,462127,77,2,1,2,2,1,4,1,"NJ",1,7,4,1,NA,3,2,1,3,3,1,2,3,3,1,7,2,1,1
"7379",-1,462141,32,1,1,3,3,2,3,2,"WI",1,20,3,2,3,2,2,1,4,3,1,4,2,3,NA,2,3,1,1
"7380",-1,462165,35,2,2,2,2,4,NA,3,"FL",6,1,5,NA,NA,2,2,2,1,4,1,4,5,2,1,3,2,2,2
"7381",-1,462172,58,2,1,5,3,7,6,3,"AL",1,20,4,3,4,2,2,1,2,3,3,3,2,4,2,5,3,1,3
"7382",-1,462226,76,2,1,2,2,1,4,2,"OH",3,4,4,7,7,1,1,2,2,4,3,1,4,1,1,7,2,1,1
"7383",-1,462240,44,2,1,6,4,7,6,3,"SC",1,21,NA,3,7,2,NA,1,2,1,NA,NA,3,NA,2,3,4,1,3
"7384",-1,462264,59,1,1,3,3,7,5,3,"TN",1,10,NA,4,5,2,NA,1,4,3,NA,NA,3,NA,2,5,3,1,3
"7385",-1,462318,NA,2,1,1,1,1,2,1,"NJ",1,NA,NA,1,3,4,NA,1,4,4,NA,NA,3,NA,1,NA,1,1,1
"7386",-1,462332,64,2,1,NA,NA,1,3,3,"NC",1,16,3,1,4,3,4,1,NA,3,3,3,2,3,1,5,NA,1,1
"7387",-1,462349,40,1,1,3,3,6,5,3,"VA",1,17,3,3,7,3,3,1,1,1,2,3,3,1,2,3,3,1,3
"7388",-1,462370,60,2,5,3,3,2,4,3,"FL",1,15,2,3,2,1,2,1,4,3,1,3,2,2,1,5,3,4,1
"7389",-1,462387,18,1,1,2,2,4,4,2,"MI",6,16,2,3,5,4,3,1,4,1,2,3,2,5,1,1,2,1,2
"7390",-1,462431,51,2,1,3,3,6,6,2,"OH",6,1,4,NA,5,1,2,1,3,1,3,2,3,4,2,4,3,1,3
"7391",-1,462448,73,2,1,3,3,7,5,3,"LA",4,1,4,6,7,1,2,1,4,2,3,3,5,2,2,6,3,1,3
"7392",-1,462516,57,1,1,7,5,7,6,1,"NY",1,17,4,2,5,1,2,2,2,1,2,2,2,2,2,5,4,1,3
"7393",-1,462592,80,2,1,8,5,2,4,3,"OK",6,NA,NA,2,4,3,NA,1,4,2,NA,NA,2,NA,1,7,4,1,1
"7394",-1,462608,20,2,3,3,3,2,NA,3,"TN",6,17,1,NA,4,3,3,2,4,3,1,1,5,4,1,1,3,3,1
"7395",-1,462653,50,2,1,4,3,1,2,3,"NC",6,3,2,2,5,5,4,1,4,2,1,2,2,3,1,4,3,1,1
"7396",-1,462677,59,2,1,6,4,6,5,3,"NC",1,17,3,5,5,1,1,1,2,2,3,1,2,2,2,5,4,1,3
"7397",-1,462721,46,2,6,5,3,1,5,3,"TX",4,9,NA,4,5,1,NA,1,2,4,NA,NA,3,NA,NA,4,3,4,1
"7398",-1,462745,39,2,1,2,2,6,6,2,"IL",1,10,3,NA,4,1,2,1,2,3,3,3,2,2,2,3,2,1,3
"7399",-1,462752,58,2,3,3,3,2,NA,1,"NY",1,NA,4,NA,NA,3,4,1,4,1,1,3,3,4,1,5,3,3,1
"7400",-1,462776,23,1,4,6,4,2,3,2,"IL",6,15,2,2,2,5,3,1,4,3,3,2,2,2,1,1,4,4,1
"7401",-1,462790,66,1,1,6,4,6,6,1,"PA",1,16,3,5,6,2,2,1,2,1,2,2,3,1,2,6,4,1,3
"7402",-1,462837,67,1,1,7,5,7,6,3,"GA",1,21,3,5,4,1,1,1,3,3,3,3,2,2,2,6,4,1,3
"7403",-1,462844,51,1,1,6,4,4,2,3,"FL",4,4,3,1,2,5,3,1,4,1,3,1,2,3,2,4,4,1,2
"7404",-1,462875,NA,1,1,7,5,7,7,4,"AZ",1,19,2,5,5,1,1,1,2,1,2,1,3,1,2,NA,4,1,3
"7405",-1,462905,26,1,3,6,4,5,6,4,"CA",6,2,3,NA,NA,5,4,1,4,1,1,4,4,3,2,2,4,3,3
"7406",-1,462943,26,1,1,5,3,3,3,2,"OH",6,15,1,1,5,5,4,1,4,2,3,3,2,3,NA,2,3,1,1
"7407",-1,462974,67,1,1,2,2,7,7,1,"PA",1,9,3,7,5,1,1,2,1,1,3,3,2,1,2,6,2,1,3
"7408",-1,462981,30,1,1,2,2,5,5,3,"SC",6,6,3,4,2,2,2,1,2,2,3,4,3,3,NA,2,2,1,3
"7409",-1,463007,19,2,1,3,3,3,2,1,"PA",6,10,NA,1,2,4,NA,1,3,4,NA,NA,3,NA,1,1,3,1,1
"7410",-1,463021,70,2,1,5,3,4,3,1,"NH",4,4,2,1,6,4,3,1,4,3,1,3,2,3,1,6,3,1,2
"7411",-1,463045,NA,2,1,7,5,2,1,3,"VA",NA,NA,1,1,2,5,5,1,4,4,1,2,2,1,1,NA,4,1,1
"7412",-1,463076,63,2,1,6,4,1,2,3,"FL",4,1,3,1,5,4,2,1,4,1,1,1,2,3,1,5,4,1,1
"7413",-1,463144,70,2,1,6,4,3,4,2,"MI",4,9,3,3,3,4,3,1,4,4,1,2,2,4,1,6,4,1,1
"7414",-1,463182,NA,NA,NA,NA,NA,NA,NA,4,"AK",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7415",-1,463212,56,2,1,7,5,5,6,3,"FL",4,1,4,5,7,2,2,1,3,2,3,2,2,1,2,5,4,1,3
"7416",-1,463229,28,1,1,4,3,6,6,2,"WI",6,20,3,3,4,3,1,1,2,2,3,2,2,3,2,2,3,1,3
"7417",-1,463243,47,2,3,7,5,1,2,4,"CA",1,17,1,1,2,3,3,1,4,2,1,2,2,3,1,4,4,3,1
"7418",-1,463274,48,2,1,6,4,5,4,4,"AZ",4,7,1,3,4,5,4,1,2,4,3,3,2,4,1,4,4,1,3
"7419",-1,463304,65,2,1,7,5,7,7,3,"TX",1,NA,5,6,6,1,1,1,1,1,2,2,2,2,2,6,4,1,3
"7420",-1,463359,72,1,1,7,5,7,6,1,"PA",1,15,1,4,4,2,1,2,3,1,2,1,2,2,NA,6,4,1,3
"7421",-1,463427,41,2,1,4,3,1,NA,3,"FL",6,5,3,NA,NA,3,3,1,4,1,3,2,2,3,1,3,3,1,1
"7422",-1,463434,35,2,1,5,3,5,NA,2,"MI",1,3,3,NA,NA,3,3,1,2,2,3,3,3,4,NA,3,3,1,3
"7423",-1,463564,68,1,1,7,5,1,2,3,"MD",4,22,2,1,3,3,2,1,4,3,3,1,2,1,1,6,4,1,1
"7424",-1,463601,42,2,2,4,3,1,4,3,"SC",5,20,NA,NA,NA,1,NA,1,2,3,NA,NA,2,NA,1,3,3,2,1
"7425",-1,463618,74,NA,1,2,2,4,NA,3,"GA",NA,NA,NA,4,5,1,NA,1,2,4,NA,NA,4,NA,2,6,2,1,2
"7426",-1,463632,58,2,1,2,2,5,5,3,"FL",6,10,NA,4,5,1,NA,1,2,1,NA,NA,2,NA,2,5,2,1,3
"7427",-1,463656,50,2,1,4,3,6,5,3,"VA",1,21,4,4,6,2,5,1,2,1,3,4,2,2,2,4,3,1,3
"7428",-1,463687,62,2,1,4,3,7,7,2,"IN",1,1,3,7,7,1,1,2,1,1,3,1,2,2,2,5,3,1,3
"7429",-1,463694,NA,2,1,2,2,7,4,2,"IL",1,8,4,NA,4,1,1,NA,1,1,3,2,3,4,2,NA,2,1,3
